song_id,song_name,artist_name,artist_uri,album_name,album_uri,danceability,energy,valence,tempo,artist_popularity,degree_centrality
spotify:track:03CLsFk6JSz301bKuukPSD,Retrograde,James Blake,spotify:artist:53KwLdlmrlCelAZMaLVZqU,Overgrown,spotify:album:12ExNn0hx85F8UNzoKCyCD,0.324,0.256,0.182,77.906,69,0.018656716
spotify:track:0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,spotify:artist:03r4iKL2g2442PT9n2UKsx,Ill Communication,spotify:album:6lfjbwFGzQ6aSNP1N3JlT8,0.324,0.938,0.543,168.131,69,0.027985075
spotify:track:2mk87j3RWPdzy0rWIoUP1o,Drop the Game,Flume,spotify:artist:6nxWCVXbOlEVRexSbLsTer,Drop the Game - EP,spotify:album:5XHvSgcyEK3a99SwDyvppN,0.316,0.657,0.413,77.871,72,0.031716418
spotify:track:4LloVtxNZpeh7q7xdi1DQc,Free Fallin' - Live at the Nokia Theatre,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Where The Light Is: John Mayer Live In Los Angeles,spotify:album:4Dgxy95K9BWkDUvQPTaYBb,0.315,0.296,0.435,173.509,77,0.018656716
spotify:track:25yQPHgC35WNnnOUqFhgVR,Lucy In The Sky With Diamonds - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band,spotify:album:6QaVfG1pHYl1z15ZxkvVDW,0.311,0.325,0.668,65.09,85,0.031716418
spotify:track:5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:album:19lEZSnCCbVEkKchoPQWDZ,0.307,0.433,0.224,160.9,75,0.035447761
spotify:track:7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,The Animals,spotify:album:0Xwkx2TLFwRcoK0OWQ0Msa,0.295,0.584,0.228,117.2,65,0.020522388
spotify:track:0tjfognbowyFM3RHTdxjPK,FOOLS,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Blue Neighbourhood,spotify:album:5ouTDazE4LF9bVJPx1nlgW,0.292,0.678,0.365,87.436,79,0.048507463
spotify:track:6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,spotify:artist:0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,spotify:album:0mUEGMT2YlzCWGeWOJjBKD,0.278,0.676,0.494,104.545,66,0.027985075
spotify:track:5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Only By The Night,spotify:album:5CZR6ljD0x9fTiS4mh9wMp,0.276,0.715,0.173,137.028,76,0.059701493
spotify:track:3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Appetite For Destruction,spotify:album:3I9Z1nDCL4E0cP62flcbI5,0.273,0.952,0.472,100.271,79,0.080223881
spotify:track:54KFQB6N4pn926IUUYZGzK,To Build A Home,The Cinematic Orchestra,spotify:artist:32ogthv0BdaSMPml02X9YB,Ma Fleur,spotify:album:5cPHT4yMCfETLRYAoBFcOZ,0.264,0.122,0.0735,148.658,64,0.059701493
spotify:track:2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Slippery When Wet,spotify:album:5uU2uM1RGHfzlA12opjqol,0.257,0.803,0.294,150.818,78,0.046641791
spotify:track:7H8fBamGUheu0DSpp3pj03,Medicine,Daughter,spotify:artist:46CitWgnWrvF9t70C2p1Me,Wild Youth EP,spotify:album:5VFxl0Fddo5wlShNHeyGCL,0.243,0.313,0.22,92.975,61,0.048507463
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,X & Y,spotify:album:4E7bV0pzG0LciBSWTszra6,0.209,0.417,0.124,138.178,88,0.100746269
